Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IE-E,IE-E_pred,Erro
2019,6,0.0014170580326133945,0.0015023840370051273,0.0013793897799137277,-0.000623197156260022,98.0507723982988,98.05120461120082,0.022209052323285475
2019,7,0.0014181933715353345,0.0015038925996024557,0.0013791276728440658,-0.0006270875386206121,98.12192016405241,98.09515028061547,0.008269315960357926
2019,8,0.0014185820127874762,0.0015024810422219225,0.0013787194471291707,-0.000637051308406195,98.15689230454757,98.12261740220904,0.037435812470562095
2019,9,0.001418026081616109,0.0014973460925368617,0.0013780430852632485,-0.0006530852462000225,98.15843985736977,98.03712274840575,0.12938369187816604
2019,10,0.0014161697294401644,0.0014874961696211882,0.0013765873936511274,-0.0006749866267671686,98.1058361479929,98.02435628615441,0.08877309133581243
2019,11,0.0014123646122198696,0.001472042171933421,0.0013736043897900597,-0.0007026077936640905,97.99686964785361,97.8865588818118,0.10846859043601588
2019,12,0.0014061532913990488,0.0014512924889624682,0.0013687195947566094,-0.0007355746857409639,97.86064246305392,97.71665957332037,0.1057645141911275
2020,1,0.0013970508241468687,0.001426453814967022,0.0013614015609777817,-0.0007724770273983284,97.71623097967624,96.18339743237681,3.1706974355028312
2020,2,0.0013837894001675032,0.0013979104103831804,0.0013503505396415681,-0.000811064039750739,97.5744986839887,96.52432528950757,2.107691557914436
2020,3,0.0014542182310597405,0.0014483384796571508,0.0014030311765707917,-0.0008647798734205673,97.42323973041995,94.2539060767305,2.4301224532070087
2020,4,0.0019920904263591352,0.0019512029923786037,0.0018415713375495777,-0.0010168466513277403,97.07031651155347,91.79575099722486,2.283711181777409
2020,5,0.0027433180579463637,0.0027234222546823816,0.0025506807210157953,-0.0013027573036074,96.72205874079152,96.08117026398284,0.5547693358875437
2020,6,0.0032925580596755324,0.003326386441024877,0.00313120857240713,-0.0015999745872903937,96.37798190615992,96.19423605761507,0.19366052860615035
2020,7,0.003762534554114912,0.003836788303222538,0.0036294996373908033,-0.0018898891287906072,96.03053153860927,95.95178751153864,0.05786138205563127
2020,8,0.0041663352537962195,0.004263124998294127,0.004048574995080923,-0.0021330700220918487,95.67758077332216,95.62287604829257,0.04005576263496625
2020,9,0.004554551361637904,0.004668515701718801,0.004447708147747779,-0.0023641897070279813,95.32058519453156,95.2678955997755,0.04509220173512748
2020,10,0.004938946537691934,0.0050682617312636825,0.004841475640844274,-0.0025921949098889415,94.96051828477611,94.86927177089878,0.06874156818426655
2020,11,0.005323156455001528,0.005467271105632417,0.005234582698451855,-0.0028199102222086674,94.59676681517593,94.67037707777213,0.05022038958078943
2020,12,0.005708467659979159,0.005867366854456303,0.0056287846442633445,-0.0030483587303170166,94.22769520111267,94.28934032992545,0.053589440650875265
2021,1,0.006095331192050869,0.006269241154255313,0.006024750522315478,-0.0032779264717322253,93.85191894533914,93.92261380523327,0.055026115165706935
2021,2,0.006483855903935828,0.006673104883283543,0.0064226845832889125,-0.003508740354708761,93.46836601199263,93.62996010161501,0.06738046387720598
2021,3,0.006873990205722864,0.007078922827000973,0.00682254949066596,-0.003740819723041162,,93.6345072384491,0.06610668226816686
2021,4,0.007265572716720834,0.007486462773612349,0.007224107900905119,-0.0039741648726915515,,93.68417237826262,0.0902621657260241
2021,5,0.007658349734081829,0.007895359845088039,0.007626992755278718,-0.004208716551850011,,93.64710562990922,0.019411650810168938
2021,6,0.00805210945206762,0.008305321610187391,0.008030910796820563,-0.004444284766357854,,93.65991532139962,0.058427937261021974
