Indice,Nd,Regressao,tsw,Ano,Mes,Real,Previsto,Real-Previsto,Real-Previsto(%),Erro,EQM(%)
selic,1,knn,0,2019,8,6.17,10.563,-4.393000000000001,71.19935170178283,2.1369372943537677,79.1762813243123
selic,1,knn,0,2019,9,5.66,12.848500000000001,-7.188500000000001,127.00530035335692,1.6193309575253607,130.18787742983017
selic,1,knn,0,2019,10,5.91,13.476500000000005,-7.566500000000005,128.02876480541462,0.058845135737799,128.0326365086224
selic,1,knn,0,2019,11,4.66,9.657,-4.997,107.23175965665234,1.162979363531443,110.0976116652117
selic,1,knn,0,2019,12,4.53,8.222,-3.6919999999999993,81.50110375275936,1.4131900084560463,87.26761006503206
selic,1,knn,0,2020,1,4.66,10.625000000000004,-5.965000000000003,128.0042918454936,0.9987967761261544,129.78632314548747
selic,1,knn,0,2020,2,3.54,11.023000000000003,-7.483000000000003,211.38418079096053,1.7210842512788265,216.90320694036402
selic,1,knn,0,2020,3,4.16,9.924500000000004,-5.7645000000000035,138.56971153846163,1.0986877399880277,141.06414624936986
selic,1,knn,0,2020,4,3.41,14.144499999999999,-10.734499999999999,314.7947214076246,1.6167451097807592,318.3451004746112
selic,1,knn,0,2020,5,2.92,15.210000000000003,-12.290000000000003,420.8904109589042,0.6873863542433759,421.548216970046
selic,1,knn,0,2020,6,2.55,13.815000000000001,-11.265,441.764705882353,3.10652136641614,458.25454916881074
selic,1,knn,0,2020,7,2.3,2.9369999999999994,-0.6369999999999996,27.695652173913025,1.1609999999999998,57.57693956571723
selic,1,knn,0,2020,8,1.94,5.662500000000001,-3.7225000000000015,191.88144329896915,0.653849179857251,194.81893809824035
selic,1,knn,0,2020,9,1.94,4.574,-2.634,135.77319587628867,1.9642922389502024,169.3704936506359
selic,1,knn,0,2020,10,1.94,2.3499999999999996,-0.4099999999999997,21.134020618556686,1.23,66.83164127159978
selic,1,knn,0,2020,11,1.81,12.2645,-10.4545,577.5966850828729,1.8848195536973829,586.9086413610161
selic,1,knn,0,2020,12,1.94,8.948000000000002,-7.008000000000003,361.237113402062,2.7039999999999997,387.1943166359211
selic,1,knn,0,2021,1,1.81,11.949000000000002,-10.139000000000001,560.1657458563536,0.3070325715620412,560.4225285064442
selic,1,knn,0,2021,2,1.57,11.982500000000002,-10.412500000000001,663.2165605095543,0.29011851026778684,663.4739447499682
selic,1,knn,0,2021,3,2.43,3.0774999999999997,-0.6474999999999995,26.6460905349794,3.60029009247866,150.53712252129026
selic,1,knn,0,2021,4,2.55,1.9140000000000001,0.6359999999999997,24.941176470588225,0.4213122357587067,29.917225290604932
selic,1,knn,0,2021,5,1.69,2.436,-0.746,44.142011834319526,0.02615339366124397,44.16913042963676
IBC_BR,0,gb,0,2019,5,139.17,137.60302505656486,1.5669749434351274,1.125943050539001,1.972249092751636,1.809990277224087
IBC_BR,0,gb,0,2019,6,139.16,140.1956049080041,-1.0356049080041032,0.7441828887640868,2.7457922301919955,2.108792611287772
IBC_BR,0,gb,0,2019,7,138.43,137.77136264857361,0.6586373514263926,0.4757909061810247,1.2442403747384723,1.016985435859711
IBC_BR,0,gb,0,2019,8,137.62,137.45020446813447,0.16979553186553176,0.1233799824629645,1.54748189806008,1.1312086398811423
IBC_BR,0,gb,0,2019,9,138.34,137.24875261780795,1.0912473821920514,0.7888155140899605,1.3528447919216604,1.2564010812347406
IBC_BR,0,gb,0,2019,10,138.67,135.86594598200924,2.804054017990751,2.0221057315863207,1.3714020011575996,2.250992981444125
IBC_BR,0,gb,0,2019,11,138.45,137.80608092840055,0.6439190715994414,0.46509142044018886,0.6614293520314632,0.6667416133391973
IBC_BR,0,gb,0,2019,12,138.0,139.63592412507438,-1.6359241250743821,1.1854522645466536,1.5165107210979434,1.6164541513517376
IBC_BR,0,gb,0,2020,1,138.2,138.2508697430054,-0.05086974300542124,0.03680878654516733,0.7302857999740602,0.5297072219175156
IBC_BR,0,gb,0,2020,2,139.35,138.16927512873073,1.1807248712692626,0.8473088419585667,1.0106374875367556,1.1153122946774876
IBC_BR,0,gb,0,2020,3,133.07,142.96478798219974,-9.894787982199745,7.4357766455247205,3.780627916690942,7.960057894062874
IBC_BR,0,gb,0,2020,4,120.43,138.96672596905458,-18.536725969054572,15.392116556551166,1.7265843540517705,15.458741825830732
IBC_BR,0,gb,0,2020,5,121.92,138.99077847265448,-17.07077847265448,14.001622763004004,1.359739655864235,14.045969944887363
IBC_BR,0,gb,0,2020,6,128.25,137.2754049038196,-9.025404903819606,7.037352751516261,1.8903054892002293,7.1900473584141675
IBC_BR,0,gb,0,2020,7,131.48,137.99805840767206,-6.518058407672072,4.957452394031087,4.8399016658938905,6.174688916422283
IBC_BR,0,gb,0,2020,8,133.2,140.4684830413404,-7.268483041340403,5.456819100105408,1.7907741140340367,5.619995845214672
IBC_BR,0,gb,0,2020,9,135.36,136.63310496001142,-1.273104960011409,0.9405326241219039,2.0778000832056387,1.800244771882666
IBC_BR,0,gb,0,2020,10,136.63,139.01507828961002,-2.3850782896100213,1.745647580772906,1.710269747869723,2.1480620010273745
IBC_BR,0,gb,0,2020,11,137.46,137.94761569177632,-0.4876156917763126,0.35473278901230365,1.0813041660653642,0.8629165937165426
IBC_BR,0,gb,0,2020,12,138.17,135.0079809752496,3.1620190247503785,2.288498968481131,2.307166802977177,2.832925975456695
IBC_BR,0,gb,0,2021,1,139.01,144.88152647936053,-5.87152647936054,4.223815897676815,0.3264297358417734,4.230338443942162
IBC_BR,0,gb,0,2021,2,141.31,144.8935803434419,-3.583580343441895,2.5359708042190183,0.26178267375995046,2.5427282648685887
IBC_BR,0,gb,0,2021,3,139.04,142.3861643699356,-3.3461643699356216,2.4066199438547335,1.455675155670966,2.6244842627751432
IBC_BR,0,gb,0,2021,4,139.65,140.74522104653238,-1.095221046532373,0.7842614010256879,1.1516656924997404,1.1380523420149886
IBC_BR,1,gb,0,2019,5,139.17,136.7841339242346,2.3858660757653922,1.7143537226165066,0.4894983201684491,1.7500629974706705
IBC_BR,1,gb,0,2019,6,139.16,142.2202088216241,-3.0602088216241157,2.1990577907617963,1.1449377275824384,2.3479291606186576
IBC_BR,1,gb,0,2019,7,138.43,139.23763261061254,-0.8076326106125293,0.5834231095951233,1.6219273213508263,1.3088800341414746
IBC_BR,1,gb,0,2019,8,137.62,140.20673045287785,-2.5867304528778448,1.8796181171907025,1.7290466182894113,2.26085935630404
IBC_BR,1,gb,0,2019,9,138.34,138.47256748181374,-0.13256748181373723,0.09582729638118927,1.042332748347403,0.7595266196767289
IBC_BR,1,gb,0,2019,10,138.67,136.1325942329234,2.537405767076592,1.8298159422200853,0.5045492558878053,1.8656399430818844
IBC_BR,1,gb,0,2019,11,138.45,137.611754256762,0.8382457432379908,0.6054501576294625,1.9266890586359877,1.5176160134411243
IBC_BR,1,gb,0,2019,12,138.0,137.91467223225038,0.08532776774961803,0.061831715760592786,2.2978898535530865,1.6662851811376376
IBC_BR,1,gb,0,2020,1,138.2,143.58028160732104,-5.380281607321052,3.8931125957460586,1.533697232244274,4.048198025547045
IBC_BR,1,gb,0,2020,2,139.35,138.40639804662996,0.9436019533700346,0.6771452840832685,1.2285118450136185,1.1116416402697786
IBC_BR,1,gb,0,2020,3,133.07,142.3448470239502,-9.274847023950201,6.969900822086271,4.403502218577964,7.715573363576301
IBC_BR,1,gb,0,2020,4,120.43,136.9172914164289,-16.48729141642889,13.690352417527931,0.7277129379930195,13.703681333601232
IBC_BR,1,gb,0,2020,5,121.92,135.03286234657753,-13.11286234657753,10.75530048111674,2.6355017915929335,10.970382098440744
IBC_BR,1,gb,0,2020,6,128.25,141.7298507015198,-13.479850701519808,10.510604835493027,2.6765362346163197,10.715794357274437
IBC_BR,1,gb,0,2020,7,131.48,135.95603899067058,-4.476038990670588,3.4043497038869703,3.458887586016012,4.302365904223921
IBC_BR,1,gb,0,2020,8,133.2,141.69952704178428,-8.49952704178429,6.381026307645864,2.836371704877387,6.726951461477222
IBC_BR,1,gb,0,2020,9,135.36,142.80850521032036,-7.448505210320349,5.502737300768579,2.956221840974502,5.920290780038253
IBC_BR,1,gb,0,2020,10,136.63,146.35745886412764,-9.727458864127641,7.119562954056679,2.3714252297402405,7.328074401635205
IBC_BR,1,gb,0,2020,11,137.46,139.77410259420748,-2.314102594207469,1.6834734426069178,1.1271184930172633,1.8725434562833012
IBC_BR,1,gb,0,2020,12,138.17,138.50446862541952,-0.3344686254195324,0.24207036651916652,1.2713917574567786,0.9514732747131698
IBC_BR,1,gb,0,2021,1,139.01,145.60669307856946,-6.596693078569473,4.745480957175364,0.23754925050280856,4.748556801051456
IBC_BR,1,gb,0,2021,2,141.31,145.43818254056433,-4.128182540564325,2.9213661740600982,0.27912485658983494,2.9280363873624657
IBC_BR,1,gb,0,2021,3,139.04,142.0200380238587,-2.9800380238586968,2.1432954717050468,1.481222859282359,2.3934546456780654
IBC_BR,1,gb,0,2021,4,139.65,140.71484621160212,-1.0648462116021165,0.7625107136427615,1.4312578942148928,1.2774273545873382
ICE,0,gb,0,2019,6,93.5,94.54711899863136,-1.0471189986313618,1.1199133675201731,3.867803666289994,4.285603455546645
ICE,0,gb,0,2019,7,94.6,92.57148061983045,2.0285193801695414,2.1443122411940188,1.2877992429925291,2.5399291043031904
ICE,0,gb,0,2019,8,94.4,93.8367702594434,0.5632297405566078,0.5966416743184404,2.494139775501328,2.708626775040278
ICE,0,gb,0,2019,9,94.6,84.6817753431452,9.91822465685479,10.484381244032548,4.098738910851635,11.344363468782474
ICE,0,gb,0,2019,10,94.4,82.87758725199492,11.522412748005081,12.2059457076325,6.648753199888475,14.092244853419459
ICE,0,gb,0,2019,11,94.9,93.71485466378435,1.1851453362156548,1.2488359707225023,1.2740425036687009,1.8335555173490923
ICE,0,gb,0,2019,12,95.9,93.93147274281964,1.9685272571803694,2.0526874423152965,1.8111091926190996,2.789284216231665
ICE,0,gb,0,2020,1,96.4,93.90382983502136,2.4961701649786505,2.5893881379446584,0.8850608890850772,2.747337316012221
ICE,0,gb,0,2020,2,95.8,93.53023168010918,2.269768319890815,2.369277995710663,1.6189686446853855,2.9102228493446445
ICE,0,gb,0,2020,3,89.6,97.20854588781876,-7.608545887818764,8.491680678369157,3.2972665282717104,9.25477877007275
ICE,0,gb,0,2020,4,55.9,80.37212090328886,-24.47212090328886,43.77839159801227,3.2200899027549252,44.155750714510155
ICE,0,gb,0,2020,5,65.6,86.58214981674043,-20.98214981674043,31.984984476738465,5.031882734524224,32.89189283881592
ICE,0,gb,0,2020,6,80.4,89.56745501578962,-9.167455015789614,11.40230723356917,2.3036499613393153,11.756793318480836
ICE,0,gb,0,2020,7,87.4,89.85151945178882,-2.451519451788812,2.804942164518091,4.4793164368264,5.8424399613940174
ICE,0,gb,0,2020,8,94.4,96.23367016999153,-1.833670169991521,1.9424472139740685,1.9291837470745654,2.819487876199697
ICE,0,gb,0,2020,9,97.5,90.8979502794812,6.6020497205188065,6.771333046685955,3.8962964011697285,7.862606257151561
ICE,0,gb,0,2020,10,97.1,97.09928087295073,0.0007191270492654667,0.0007406045821477515,1.7116490733438927,1.7627695411017659
ICE,0,gb,0,2020,11,95.5,96.51431291831557,-1.014312918315568,1.0621077678697046,1.5158346498527457,1.90983551784519
ICE,0,gb,0,2020,12,95.1,94.31285805745355,0.787141942546441,0.8276992035188655,0.9279318030765484,1.2795158477484456
ICE,0,gb,0,2021,1,92.9,95.21837972077422,-2.3183797207742174,2.495564823223054,4.733361905420485,5.673450574613115
ICE,0,gb,0,2021,2,91.1,90.73800312259637,0.3619968774036266,0.3973621047240688,3.4331088064663025,3.7893974183807084
ICE,0,gb,0,2021,3,85.5,90.05415273677104,-4.554152736771044,5.326494428971982,2.126180223128276,5.878394394798598
ICE,0,gb,0,2021,4,89.8,95.59243322939201,-5.792433229392017,6.450371079501132,4.059092424632101,7.876485268144849
ICE,0,gb,0,2021,5,97.7,91.74684712791925,5.95315287208075,6.0932987431737455,3.185883470240297,6.910980589967933
ICE,1,gb,0,2019,6,93.5,81.5440197370853,11.955980262914693,12.787144666218921,3.6958143040825853,13.384141457302245
ICE,1,gb,0,2019,7,94.6,95.95869012499813,-1.3586901249981338,1.4362474894272028,2.4594543896685344,2.970186270172517
ICE,1,gb,0,2019,8,94.4,80.40886524545532,13.991134754544689,14.821117324729544,5.705806461450161,16.00621498410145
ICE,1,gb,0,2019,9,94.6,82.91819030048799,11.681809699512002,12.348636045995773,5.865147229428919,13.817674207054656
ICE,1,gb,0,2019,10,94.4,76.59694690599645,17.80305309400356,18.859166413139363,5.2370695363479305,19.65821995728896
ICE,1,gb,0,2019,11,94.9,87.79608281622691,7.103917183773092,7.48568723263761,3.779018980033338,8.478955406167971
ICE,1,gb,0,2019,12,95.9,93.22876361097538,2.671236389024628,2.7854394046137934,2.7459873318703503,3.994703118444618
ICE,1,gb,0,2020,1,96.4,95.03680990754977,1.363190092450239,1.4140976062761814,4.516060720691327,4.8934836826440575
ICE,1,gb,0,2020,2,95.8,82.48157290747795,13.318427092522043,13.902324731233866,3.407860986928027,14.350218657139054
ICE,1,gb,0,2020,3,89.6,97.3789385888563,-7.778938588856306,8.681851103634271,2.959859078440603,9.289084111600854
ICE,1,gb,0,2020,4,55.9,78.87228751225514,-22.972287512255143,41.095326497773065,4.029888247801254,41.722859651900684
ICE,1,gb,0,2020,5,65.6,74.48026423879696,-8.880264238796968,13.536988168897818,4.250230926316002,15.007585631967876
ICE,1,gb,0,2020,6,80.4,83.65112215848583,-3.2511221584858276,4.043684276723666,6.999934003298038,9.599611051079373
ICE,1,gb,0,2020,7,87.4,83.78079853466879,3.6192014653312157,4.140962774978507,2.687539830548754,5.157821841184265
ICE,1,gb,0,2020,8,94.4,98.3476183150943,-3.9476183150942887,4.181799062599882,1.962335183728003,4.669970422924826
ICE,1,gb,0,2020,9,97.5,95.61665851226203,1.8833414877379653,1.9316322951158618,3.228969224043872,3.833924819713653
ICE,1,gb,0,2020,10,97.1,97.9409672799584,-0.8409672799584058,0.8660837074751861,1.132824125304813,1.452993452314787
ICE,1,gb,0,2020,11,95.5,88.31892975477182,7.1810702452281845,7.51944528296145,4.506618060469666,8.877542009382102
ICE,1,gb,0,2020,12,95.1,94.33266896452695,0.7673310354730489,0.8068675451872229,1.9410415669783532,2.1947513043969122
ICE,1,gb,0,2021,1,92.9,85.7993214089179,7.100678591082101,7.643356933349947,0.8478687345242839,7.697653435180552
ICE,1,gb,0,2021,2,91.1,86.48850327824782,4.611496721752175,5.062016159991411,0.9110313476362346,5.159852364697591
ICE,1,gb,0,2021,3,85.5,89.14073867568189,-3.640738675681888,4.258173889686419,1.8730792827187175,4.7886709127309315
ICE,1,gb,0,2021,4,89.8,88.3837393779605,1.416260622039502,1.5771276414693787,1.4413073992743128,2.250204167067137
ICE,1,gb,0,2021,5,97.7,88.0490617841517,9.6509382158483,9.878135328401534,1.2791508208294855,9.964523546094654
IE_E,0,gb,0,2019,3,97.8,91.19921133642198,6.600788663578015,6.74927266214521,5.231826124292693,8.612200483792352
IE_E,0,gb,0,2019,4,98.0,95.33384340289297,2.666156597107033,2.7205679562316667,1.867306193213859,3.3214596724949317
IE_E,0,gb,0,2019,5,95.4,96.55559988584238,-1.1555998858423777,1.2113206350549033,1.7756142390543221,2.220693132722141
IE_E,0,gb,0,2019,6,95.6,98.43507908659625,-2.8350790865962523,2.965563898113235,2.3588355443259887,3.857802211197286
IE_E,0,gb,0,2019,7,96.8,96.50351244623478,0.2964875537652176,0.3062887952120017,1.020576566161798,1.0979035360717158
IE_E,0,gb,0,2019,8,96.7,97.3767082051323,-0.6767082051323001,0.6998016599093072,2.250229643074426,2.429969282755302
IE_E,0,gb,0,2019,9,97.8,88.64807620881268,9.151923791187315,9.357795287512593,5.034551307319891,10.680271910814575
IE_E,0,gb,0,2019,10,97.9,88.67198363393233,9.228016366067678,9.42596155880253,6.678868446524932,11.63573174819517
IE_E,0,gb,0,2019,11,99.1,96.62071149963273,2.479288500367261,2.5018047430547536,1.4115704463573666,2.878873689312164
IE_E,0,gb,0,2019,12,100.1,97.58473392047938,2.5152660795206145,2.5127533261944204,1.5352143707885124,2.943825018149328
IE_E,0,gb,0,2020,1,100.8,97.61981013095294,3.180189869047055,3.154950266911761,1.1906150476867057,3.368807452097128
IE_E,0,gb,0,2020,2,101.3,96.77053925418429,4.529460745815712,4.471333411466646,2.6687991381280165,5.189766480030293
IE_E,0,gb,0,2020,3,86.7,98.30501233093746,-11.605012330937456,13.385250670054734,3.453785542764804,13.965458974469087
IE_E,0,gb,0,2020,4,50.3,81.23476793614391,-30.934767936143913,61.50053267623045,6.218403851972011,62.73077543967786
IE_E,0,gb,0,2020,5,62.6,87.44148098257043,-24.841480982570424,39.68287696896234,3.897541624735884,40.16833461709542
IE_E,0,gb,0,2020,6,82.9,94.74202388616241,-11.842023886162409,14.284709150979985,1.5749758611388804,14.410494319014214
IE_E,0,gb,0,2020,7,90.0,93.51310067734948,-3.5131006773494846,3.9034451970549826,2.752317164779755,4.958734175485654
IE_E,0,gb,0,2020,8,96.6,101.23181602203726,-4.63181602203727,4.794840602523054,1.937955123531562,5.197614193458244
IE_E,0,gb,0,2020,9,101.4,92.73406813027029,8.665931869729718,8.54628389519696,3.3819723899392473,9.17404224048807
IE_E,0,gb,0,2020,10,98.3,101.22763547664788,-2.927635476647879,2.9782659986244955,1.5032144312945919,3.347917964646674
IE_E,0,gb,0,2020,11,94.2,99.48121737021697,-5.2812173702169645,5.606387866472361,2.088919966014198,6.029017812469684
IE_E,0,gb,0,2020,12,94.5,98.65811425662906,-4.158114256629062,4.40012090648578,1.3029971019718356,4.611100106405454
IE_E,0,gb,0,2021,1,92.7,91.70759952560067,0.9924004743993322,1.0705506735699377,6.543234595683971,7.139228151230833
IE_E,0,gb,0,2021,2,91.8,91.24016173211103,0.5598382678889635,0.6098456077221824,2.301655292006745,2.5803513504195363
IE_E,1,gb,0,2019,3,97.8,75.23925824815403,22.560741751845967,23.068243100047,3.9646741360231754,23.421733770086327
IE_E,1,gb,0,2019,4,98.0,95.30804093895964,2.6919590610403645,2.7468970010615967,3.686748427828693,4.658111021502703
IE_E,1,gb,0,2019,5,95.4,85.31015495079286,10.089845049207142,10.576357493927821,3.7490029866931924,11.28283873499214
IE_E,1,gb,0,2019,6,95.6,83.05785979159963,12.542140208400369,13.11939352343135,5.053689282128732,14.144373602812625
IE_E,1,gb,0,2019,7,96.8,97.47340494117141,-0.6734049411714125,0.6956662615407154,1.8578970779537933,2.041499998295629
IE_E,1,gb,0,2019,8,96.7,82.11099620135896,14.589003798641045,15.08687052599901,4.655884873639734,15.8365304016382
IE_E,1,gb,0,2019,9,97.8,84.20128691028256,13.598713089717435,13.904614611163021,6.499673643678393,15.411231919663004
IE_E,1,gb,0,2019,10,97.9,77.23467626897336,20.665323731026646,21.108604423929158,5.631224839931897,21.878274214579132
IE_E,1,gb,0,2019,11,99.1,91.38204054465864,7.717959455341358,7.788051922645164,2.5551545339053434,8.20376083652624
IE_E,1,gb,0,2019,12,100.1,96.6371024196664,3.462897580333589,3.459438142191398,2.903231007770244,4.514380388949984
IE_E,1,gb,0,2020,1,100.8,97.71276092268658,3.087239077313413,3.0627371798744174,3.416860222898097,4.568447415603422
IE_E,1,gb,0,2020,2,101.3,86.67272149032269,14.62727850967731,14.439564175397148,4.410857173132799,15.08179442807098
IE_E,1,gb,0,2020,3,86.7,99.74571418330517,-13.045714183305165,15.04695984233583,0.6989624931892259,15.068541234429281
IE_E,1,gb,0,2020,4,50.3,80.45603380931468,-30.15603380931468,59.95235349764349,5.538817497401284,60.95522345866545
IE_E,1,gb,0,2020,5,62.6,77.28638843010575,-14.686388430105744,23.460684393140166,5.412115500983235,25.002985425146157
IE_E,1,gb,0,2020,6,82.9,82.39080213378796,0.5091978662120482,0.6142314429578385,4.972847718584786,6.029975340852958
IE_E,1,gb,0,2020,7,90.0,86.16523213621107,3.834767863788926,4.260853181987696,2.4451370662869905,5.053313280777042
IE_E,1,gb,0,2020,8,96.6,100.52857311577226,-3.9285731157722665,4.066845875540649,1.4205393426083333,4.324548100365797
IE_E,1,gb,0,2020,9,101.4,98.74146780084655,2.6585321991534556,2.6218266263840784,2.872914814219308,3.8602171686309736
IE_E,1,gb,0,2020,10,98.3,99.1523138621395,-0.8523138621394963,0.8670537763372294,2.447191345964438,2.636182385081398
IE_E,1,gb,0,2020,11,94.2,88.71996989321175,5.480030106788249,5.817441726951431,4.351109721364789,7.428183101919402
IE_E,1,gb,0,2020,12,94.5,99.49548971598948,-4.995489715989478,5.28623250369257,2.8811569182586907,6.102433903738234
IE_E,1,gb,0,2021,1,92.7,84.90216373008064,7.797836269919358,8.411905361293806,0.9971797836657669,8.480406591215534
IE_E,1,gb,0,2021,2,91.8,86.21304364832724,5.586956351672754,6.086009097682739,1.2723359179122904,6.241831962980368
IPCA,0,gb,0,2019,6,0.01,0.3915852605586817,-0.3815852605586817,3815.8526055868165,0.14510660026012204,4082.4408938120328
IPCA,0,gb,0,2019,7,0.19,0.3338959477433369,-0.14389594774333692,75.73470933859838,0.13094083674573379,102.3972311030408
IPCA,0,gb,0,2019,8,0.11,0.3898961762553588,-0.2798961762553588,254.45106932305345,0.3166433306268064,384.1969926797173
IPCA,0,gb,0,2019,9,-0.04,0.7137385149563613,-0.7537385149563613,1884.3462873909034,0.22609027706236376,1967.2928136000073
IPCA,0,gb,0,2019,10,0.1,0.4960685594405566,-0.39606855944055663,396.0685594405566,0.31878092839122074,508.4206762940374
IPCA,0,gb,0,2019,11,0.51,0.09189433651145128,0.4181056634885487,81.98150264481347,0.056538210979337644,82.72765245466064
IPCA,0,gb,0,2019,12,1.15,0.24204191601809835,0.9079580839819016,78.95287686799145,0.10392786622830937,79.4684078968644
IPCA,0,gb,0,2020,1,0.21,0.14885491516440713,0.06114508483559286,29.116707064568033,0.1399669059068412,72.73325312959155
IPCA,0,gb,0,2020,2,0.25,0.17570792146814937,0.07429207853185063,29.71683141274025,0.0829640719363344,44.54633572331611
IPCA,0,gb,0,2020,3,0.07,0.4300335635073279,-0.3600335635073279,514.3336621533256,0.18647333547447273,579.2262109562157
IPCA,0,gb,0,2020,4,-0.31,0.44282215616479004,-0.7528221561647901,242.8458568273516,0.09476715099221407,244.7624114445865
IPCA,0,gb,0,2020,5,-0.38,0.38754448600229224,-0.7675444860022922,201.98539105323476,0.18974936893112557,208.06611207646947
IPCA,0,gb,0,2020,6,0.26,0.3126697647230058,-0.052669764723005774,20.25760181654068,0.06670898744782741,32.690482126158784
IPCA,0,gb,0,2020,7,0.36,0.43936115398489806,-0.07936115398489807,22.044764995805018,0.12277545070380476,40.6087969181581
IPCA,0,gb,0,2020,8,0.24,0.4042113371070453,-0.16421133710704533,68.4213904612689,0.22039756797828194,114.5192633034888
IPCA,0,gb,0,2020,9,0.64,0.16591196407631903,0.474088035923681,74.07625561307515,0.08977149326287209,75.39259013122448
IPCA,0,gb,0,2020,10,0.86,0.20932848602208956,0.6506715139779105,75.65947836952446,0.1312250808272897,77.18280584686072
IPCA,0,gb,0,2020,11,0.89,0.1956518912690779,0.6943481087309221,78.01664143044069,0.1374057124902125,79.52958095721866
IPCA,0,gb,0,2020,12,1.35,0.33441364904683185,1.0155863509531682,75.22861858912357,0.15301513205179107,76.07768994541334
IPCA,0,gb,0,2021,1,0.25,0.9571920035099459,-0.7071920035099459,282.8768014039784,0.3270113981802406,311.65544676599694
IPCA,0,gb,0,2021,2,0.86,0.9538144884330304,-0.09381448843303042,10.908661445701211,0.2936208650695191,35.84232692209627
IPCA,0,gb,0,2021,3,0.93,0.8871102354679007,0.04288976453209936,4.611802637860146,0.12212066637907387,13.917563255990025
IPCA,0,gb,0,2021,4,0.31,0.8394793776418028,-0.5294793776418028,170.79979923929122,0.10383723184309626,174.05328345138122
IPCA,0,gb,0,2021,5,0.83,0.5459875636992322,0.2840124363007678,34.21836581936961,0.21507655559641142,42.92285794059908
IPCA,1,gb,0,2019,6,0.01,0.5440549350765899,-0.5340549350765899,5340.549350765898,0.12306803497460363,5480.514710427943
IPCA,1,gb,0,2019,7,0.19,0.44408235440570254,-0.25408235440570254,133.72755495036978,0.16002531623048497,158.04023529126175
IPCA,1,gb,0,2019,8,0.11,0.8788438155299675,-0.7688438155299675,698.9489232090614,0.32050339143134327,757.2477550164243
IPCA,1,gb,0,2019,9,-0.04,0.7753477779458154,-0.8153477779458155,2038.3694448645385,0.3251916789303002,2194.5125128469394
IPCA,1,gb,0,2019,10,0.1,0.7538995871166853,-0.6538995871166853,653.8995871166852,0.22803429533348932,692.5202595445222
IPCA,1,gb,0,2019,11,0.51,0.18057704480651948,0.3294229551934805,64.59273631244716,0.04643814575406229,65.23137325318842
IPCA,1,gb,0,2019,12,1.15,0.41722790573708135,0.7327720942629186,63.719312544601614,0.0666202251822882,63.982109771138305
IPCA,1,gb,0,2020,1,0.21,0.42333123440878495,-0.21333123440878496,101.58630209942142,0.13673848167461317,120.66297204199729
IPCA,1,gb,0,2020,2,0.25,0.5065766853117547,-0.2565766853117547,102.63067412470188,0.18872031031041453,127.40295190880084
IPCA,1,gb,0,2020,3,0.07,0.8628704845295765,-0.7928704845295764,1132.6721207565377,0.13859709722432068,1149.8471598497947
IPCA,1,gb,0,2020,4,-0.31,0.40155529806169554,-0.7115552980616955,229.53396711667597,0.12353951972849188,232.96776764867397
IPCA,1,gb,0,2020,5,-0.38,0.4000482265111385,-0.7800482265111386,205.2758490818786,0.1260096431025952,207.93698202325004
IPCA,1,gb,0,2020,6,0.26,0.7009534945013458,-0.4409534945013458,169.59749788513298,0.15455291491461373,179.7131951693618
IPCA,1,gb,0,2020,7,0.36,0.44083041113151955,-0.08083041113151956,22.452891980977657,0.13790205094123717,44.40148185427727
IPCA,1,gb,0,2020,8,0.24,0.1973404998360072,0.04265950016399278,17.77479173499699,0.07036631289538733,34.286504635604096
IPCA,1,gb,0,2020,9,0.64,0.42455830405343137,0.21544169594656865,33.66276499165135,0.11201389518804448,37.94084528455502
IPCA,1,gb,0,2020,10,0.86,0.6112669310951321,0.2487330689048679,28.92244987265906,0.09452957477429165,30.94071777030596
IPCA,1,gb,0,2020,11,0.89,0.5871768566511029,0.30282314334889715,34.02507228639294,0.2600464122160343,44.84905636704914
IPCA,1,gb,0,2020,12,1.35,0.5406900341013975,0.8093099658986026,59.94888636285944,0.1550243426108708,61.03879751617606
IPCA,1,gb,0,2021,1,0.25,0.9838264149206095,-0.7338264149206095,293.5305659682438,0.23553816164671418,308.2802446676462
IPCA,1,gb,0,2021,2,0.86,0.9397882628688308,-0.07978826286883078,9.277704984747766,0.22418785302639535,27.67010918572707
IPCA,1,gb,0,2021,3,0.93,0.8330256892987142,0.09697431070128582,10.4273452366974,0.09266610492305456,14.422647598827796
IPCA,1,gb,0,2021,4,0.31,0.8800513537145314,-0.5700513537145313,183.88753345630042,0.02764063172490752,184.10357397807536
IPCA,1,gb,0,2021,5,0.83,0.6482054082005598,0.18179459179944013,21.902962867402426,0.12693994510043186,26.71414005709463
EPU,0,gb,0,2019,6.0,146.9916077,174.89676958748282,-27.90516188748282,18.98418714110222,40.15875625034923,33.26869229993316
EPU,0,gb,0,2019,7.0,79.83703613,175.32393794243004,-95.48690181243003,119.60226286074433,30.774252438734013,125.66034109286059
EPU,0,gb,0,2019,8.0,161.1781158,139.09949028776848,22.078625512231525,13.698277463193625,42.74397347290428,29.848584131155086
EPU,0,gb,0,2019,9.0,187.5530548,198.63532777621154,-11.082272976211527,5.908873618736455,40.909621820266686,22.59847147090602
EPU,0,gb,0,2019,10.0,178.1993713,243.984035778018,-65.78466447801802,36.91632804207207,41.55749484559538,43.66548244328124
